,time,text
193,2020-02-09,Zali Steggall to unveil climate change bill and push for a conscience vote for MPs https://www.theguardian.com/australia-news/2020/feb/10/zali-steggall-to-unveil-climate-change-bill-and-push-for-a-conscience-vote-for-mps?CMP=share_btn_tw @AmyRemeikis #auspol
194,2020-02-09,"Another night of celebs claiming to be woke politically correct and a bunch of feminists, they are all gonna be shouting how every white person is racist and how Hollywood doesn’t have equality and the world is ending with climate change lol award shows are now political #Oscars"
195,2020-02-09,"Rising temperatures make our immune system less efficient ,So The spread of corona virus will much easier with climate change #fact #coronavirus #CoronarvirusOutbreak #corona #ClimateChangeIsReal"
196,2020-02-09,You’re the one ruining the country by infecting any and all discourse with lies and nonsense and making trolling official policy by those in charge by responding to climate change and asylum seekers with more pollution and concentration camps.
197,2020-02-09,"How will he and the DS get their kickbacks if we don’t “buy-in” to the global warming, I mean climate change hoax?!?! They are counting on us idiots to fall-in line!"
198,2020-02-09,"Pole data and pole news Antarctica doesn't like the massive heatwave...that's for sure , looking at the data. Pine and Thwaites glaciers both under threat #antarctica 08.02.2020 #ClimateCrisis #climatestrike #ClimateAction #climatechange #GretaThunberg"
199,2020-02-09,"It’s the Doomer, Gloomer, Whiner generation, End of the world apocalypse, the dates have come and gone over the Centuries. More people, social media, fake news, means more & more idiots jump on the bandwagon. Guess What? Good Old Mother Earth is Doing Just Fine. #ClimateChange "
200,2020-02-09,"There are many that deny climate change, especially in Australia. Read The Australian or check the IPA website or Craig Kelly MP's Facebook page."
201,2020-02-09,@JEFielding_MD of #UCLAFSPH spoke with @HealthyUCLA about the connection between #health and #climate change. #publichealth
202,2020-02-09,Climate change is real. Did you not go to school? Man cannot stop it!
203,2020-02-09,The climate debate has pushed the otherwise demur science community into the limelight to be used like cannon fodder against a ghost army of deniers. Seems like scientists have also become casualties of climate change. @GeraldKutney
204,2020-02-09,I worry that climate change is being used for political gain and that if it turns out to be a natural cycle we could be preparing for the wrong outcome.
205,2020-02-09,Sure wouldn't a few more Child's of Prague sort out this climate change bollox yoke anyway...#InbredLune
206,2020-02-09,I've just told my local Liberal sitting member that I want action on climate change. Its easy http://www.climateactnow.com.au @MakeMayoMatter @zalisteggall @NicolleFlint
207,2020-02-09,"Dear #ClimateChange freaks, the U.S. is already lowering our CO2 emissions every year. But if China, India, &amp; Russia continue their ways, NOTHING we do will make a difference. STOP the constant fear mongering! #Steyer #Bernie #Biden #Buttigieg #Warren"
208,2020-02-09,I'm pretty certain this was broadly known in the 1990s (it was one of the things I remember when I first learnt about climate change when I was a teenager). One of those tipping points that we really don't want to see! 
209,2020-02-09,Qm sou eu pra achar oq quer q seja da vida dos outros kskskssksk
210,2020-02-09,Trump Is Withholding Nearly A Billion Dollars For Clean Energy Investments https://youtu.be/2IisK9YJs-Q via @YouTube..This is what TRUMP/REPUBLICANS are NOT doing to help climate change!
211,2020-02-09,"Dear QLD, instead of coals mines & coal power station may I suggest your state become a renewables superpower. Your state enjoys huge levels of sunshine and many potential pumped hydro + wave power locations #qldpol #auspol #climatechange"
212,2020-02-09,Scientists confirm warming seas around New Zealand - NIWA #ClimateChange https://niwa.co.nz/news/scientists-confirm-warming-seas-around-new-zealand via @AddThis
213,2020-02-09,"It’s all about how to lose an election, ffs. One cannot stare at the #fire and think, how can I make it #burn bigger and brighter. Instead, look at the fire and say, #ClimateChange is here, this is an emergency, lets do something about it right now before we all die. "
214,2020-02-09,"Deficits, healthcare, and climate change, but a voter asks about Iowa!?!?! Why does a NH voter care about Iowa?"
215,2020-02-09," Carville, um, doesn't mince words asked about those who deny climate change. “Get a vasectomy or something. Just don’t have kids. We don’t need you in the gene pool. If you’re that stupid just don’t have any kids. That’s it. Go home &amp; sit in the corner"" "
216,2020-02-09,"Nah I’m not a serious MAGA. I just joke about it sometimes for laughs and reactions, but I care too much about climate change, legalizing weed, gay marriage, ++... And Trump doesn’t understand conservative family values. He’s just a nationalist. So a cheap, shitty republican..."
217,2020-02-09,"Good onto Zali Steggall for putting forward this bill and hopefully there will be enough moderate Liberals and the Labor Party to get it through the HoR. Really the PM needs to be pushed hard to act on climate change and if he won't, then let the MP's deal with it then."
218,2020-02-09,‘A matter of conscience’: Zali Steggall unveils plans for climate change act - The New Daily 
219,2020-02-09,That's Trump's climate change platform.
220,2020-02-09,‘A matter of conscience’: Zali Steggall unveils plans for climate change act - The New Daily 
221,2020-02-09,Climate change: Why are US senators wearing this symbol? = 
222,2020-02-09,".@zalisteggall is calling for a conscience vote on her #ClimateChange bill: ""All we're saying is 'Be true to your electorate and stand up for it now'"" @RNBreakfast @frankelly08 #auspol"
223,2020-02-09,The thing about Marc Trestman that everyone is missing is that we are on the verge of runaway climate change and we need a complete re-think of the global economy to ensure a just society &amp; avoid planetary catastrophe.
224,2020-02-09,This is the only biting political commentary from me today
225,2020-02-09,"Translation: I'm going to cut social security, Medicare, and every other part of the safety net, and you can forget about universal healthcare and climate change, because it's just too expensive. "
226,2020-02-09,"#scottyfommarketing's govt are giving away LNG for free to Chevron, Exxon &amp; Shell. So that they can a) sell it and make a profit; b) cause #climatechange. A front-runner for stupidest ever policy. With Labor support?! Srsly @AlboMP?"
227,2020-02-09,Themes so far in this series of #DoctorWho - Lies - Climate change - Fake news - Secrets - Plastic pollution - Mental health
228,2020-02-09,Climate change protesters admit to peeing on the beach and driving cars! #LeftistHypocrisy #EconomicTerrorism
229,2020-02-09,"State Senate Candidates forum on Climate Change challenges to our area. @WildlandsTrust 2/19, 7pm."
230,2020-02-09,There is an airport in South Bend?
231,2020-02-09,"""You can say that climate change is the third cause of emigration after violence or hunger but the three are linked to each other."" "
232,2020-02-09,I like that this 6th Tremors movie is bringing home the fact Climate Change is real. I love all these horror movies that use this premise.
233,2020-02-09,"Vote Bernie, not only is he the most trusted and popular candidate in the US. But also in the world. I'm South African and we're hoping for an American president who's serious about getting out of the wasteful wars and tackling climate change seriously"
234,2020-02-09,My #essay on #Venice #Italy and the fleeting nature of #beauty http://bit.ly/34LTJxA #SundayThoughts #sundayblogshare #ClimateChange http://bit.ly/34LTJxA
235,2020-02-09,Makes one wonder if climate change activists are putting these hereditary chief up to this.
236,2020-02-09,20m trees does nothing to stop climate change
237,2020-02-09,It’s the Jew-y blood reacting severely with the T
238,2020-02-09,#wetsuweten #wetsuwetenstrong #unistoten #unistotencamp #unistotensolidarity #pipeline #notrespassing #noaccesswithoutconsent #fossilfuels #KeepItInTheGround #humanrightsviolations #LandBack #ClimateEmergency #ClimateCrisis #ClimateStrike #ClimateChange #ClimateActionNow #climate 
239,2020-02-09,"Millions of women die worldwide due to forced childbirth, starvation because they prioritise food to the children and suicide from exhaustion and depression. Pro lifers are anti women. Also usually anti climate change. Happy to kill women and the planet! "
